Experiment name: EXP_2_1
Epoch [324/1000], Average Loss: 0.000231, Current_LR:0.0004
Epoch [325/1000], Average Loss: 0.000236, Current_LR:0.0004
Epoch [326/1000], Average Loss: 0.000236, Current_LR:0.0004
Epoch [327/1000], Average Loss: 0.000238, Current_LR:0.0004
Epoch [328/1000], Average Loss: 0.000238, Current_LR:0.0004
Epoch [329/1000], Average Loss: 0.000235, Current_LR:0.0004
Epoch [330/1000], Average Loss: 0.000242, Current_LR:0.0004
Epoch [331/1000], Average Loss: 0.000236, Current_LR:0.0004
Epoch [332/1000], Average Loss: 0.000238, Current_LR:0.0004
Epoch [333/1000], Average Loss: 0.000238, Current_LR:0.0004
Epoch [334/1000], Average Loss: 0.000229, Current_LR:0.0004
Epoch [335/1000], Average Loss: 0.000237, Current_LR:0.0004
Epoch [336/1000], Average Loss: 0.000231, Current_LR:0.0004
Epoch [337/1000], Average Loss: 0.000233, Current_LR:0.0004
Epoch [338/1000], Average Loss: 0.000228, Current_LR:0.0004
Epoch [339/1000], Average Loss: 0.000231, Current_LR:0.0004
Epoch [340/1000], Average Loss: 0.000227, Current_LR:0.0004
Epoch [341/1000], Average Loss: 0.000234, Current_LR:0.0004
Epoch [342/1000], Average Loss: 0.000221, Current_LR:0.0004
Epoch [343/1000], Average Loss: 0.000221, Current_LR:0.0004
Epoch [344/1000], Average Loss: 0.000230, Current_LR:0.0004
Epoch [345/1000], Average Loss: 0.000229, Current_LR:0.0004
Epoch [346/1000], Average Loss: 0.000230, Current_LR:0.0004
Epoch [347/1000], Average Loss: 0.000226, Current_LR:0.0004
Epoch [348/1000], Average Loss: 0.000217, Current_LR:0.0004
Epoch [349/1000], Average Loss: 0.000226, Current_LR:0.0004
Epoch [350/1000], Average Loss: 0.000228, Current_LR:0.0004
Epoch [351/1000], Average Loss: 0.000227, Current_LR:0.0004
Epoch [352/1000], Average Loss: 0.000227, Current_LR:0.0004
Epoch [353/1000], Average Loss: 0.000225, Current_LR:0.0004
Epoch [354/1000], Average Loss: 0.000230, Current_LR:0.0004
Epoch [355/1000], Average Loss: 0.000224, Current_LR:0.0004
Epoch [356/1000], Average Loss: 0.000216, Current_LR:0.0004
Epoch [357/1000], Average Loss: 0.000223, Current_LR:0.0004
Epoch [358/1000], Average Loss: 0.000218, Current_LR:0.0004
Epoch [359/1000], Average Loss: 0.000228, Current_LR:0.0004
Epoch [360/1000], Average Loss: 0.000228, Current_LR:0.0004
Epoch [361/1000], Average Loss: 0.000219, Current_LR:0.0004
Epoch [362/1000], Average Loss: 0.000225, Current_LR:0.0004
Epoch [363/1000], Average Loss: 0.000215, Current_LR:0.0004
Epoch [364/1000], Average Loss: 0.000213, Current_LR:0.0004
Epoch [365/1000], Average Loss: 0.000215, Current_LR:0.0004
Epoch [366/1000], Average Loss: 0.000223, Current_LR:0.0004
Epoch [367/1000], Average Loss: 0.000219, Current_LR:0.0004
Epoch [368/1000], Average Loss: 0.000218, Current_LR:0.0004
Epoch [369/1000], Average Loss: 0.000219, Current_LR:0.0004
Epoch [370/1000], Average Loss: 0.000214, Current_LR:0.0004
Epoch [371/1000], Average Loss: 0.000218, Current_LR:0.0004
Epoch [372/1000], Average Loss: 0.000211, Current_LR:0.0004
Epoch [373/1000], Average Loss: 0.000210, Current_LR:0.0003
Epoch [374/1000], Average Loss: 0.000215, Current_LR:0.0003
Epoch [375/1000], Average Loss: 0.000218, Current_LR:0.0003
Epoch [376/1000], Average Loss: 0.000217, Current_LR:0.0003
Epoch [377/1000], Average Loss: 0.000210, Current_LR:0.0003
Epoch [378/1000], Average Loss: 0.000213, Current_LR:0.0003
Epoch [379/1000], Average Loss: 0.000213, Current_LR:0.0003
Epoch [380/1000], Average Loss: 0.000209, Current_LR:0.0003
Epoch [381/1000], Average Loss: 0.000215, Current_LR:0.0003
Epoch [382/1000], Average Loss: 0.000213, Current_LR:0.0003
Epoch [383/1000], Average Loss: 0.000209, Current_LR:0.0003
Epoch [384/1000], Average Loss: 0.000205, Current_LR:0.0003
Epoch [385/1000], Average Loss: 0.000203, Current_LR:0.0003
Epoch [386/1000], Average Loss: 0.000207, Current_LR:0.0003
Epoch [387/1000], Average Loss: 0.000201, Current_LR:0.0003
Epoch [388/1000], Average Loss: 0.000212, Current_LR:0.0003
Epoch [389/1000], Average Loss: 0.000206, Current_LR:0.0003
Epoch [390/1000], Average Loss: 0.000206, Current_LR:0.0003
Epoch [391/1000], Average Loss: 0.000210, Current_LR:0.0003
Epoch [392/1000], Average Loss: 0.000209, Current_LR:0.0003
Epoch [393/1000], Average Loss: 0.000207, Current_LR:0.0003
Epoch [394/1000], Average Loss: 0.000207, Current_LR:0.0003
Epoch [395/1000], Average Loss: 0.000208, Current_LR:0.0003
Epoch [396/1000], Average Loss: 0.000205, Current_LR:0.0003
Epoch [397/1000], Average Loss: 0.000207, Current_LR:0.0003
Epoch [398/1000], Average Loss: 0.000209, Current_LR:0.0003
Epoch [399/1000], Average Loss: 0.000199, Current_LR:0.0003
Epoch [400/1000], Average Loss: 0.000204, Current_LR:0.0003
Epoch [401/1000], Average Loss: 0.000204, Current_LR:0.0003
Epoch [402/1000], Average Loss: 0.000205, Current_LR:0.0003
Epoch [403/1000], Average Loss: 0.000206, Current_LR:0.0003
Epoch [404/1000], Average Loss: 0.000201, Current_LR:0.0003
Epoch [405/1000], Average Loss: 0.000200, Current_LR:0.0003
Epoch [406/1000], Average Loss: 0.000198, Current_LR:0.0003
Epoch [407/1000], Average Loss: 0.000205, Current_LR:0.0003
Epoch [408/1000], Average Loss: 0.000202, Current_LR:0.0003
Epoch [409/1000], Average Loss: 0.000203, Current_LR:0.0003
Epoch [410/1000], Average Loss: 0.000207, Current_LR:0.0003
Epoch [411/1000], Average Loss: 0.000204, Current_LR:0.0003
Epoch [412/1000], Average Loss: 0.000203, Current_LR:0.0003
Epoch [413/1000], Average Loss: 0.000199, Current_LR:0.0003
Epoch [414/1000], Average Loss: 0.000202, Current_LR:0.0003
Epoch [415/1000], Average Loss: 0.000200, Current_LR:0.0003
Epoch [416/1000], Average Loss: 0.000203, Current_LR:0.0003
Epoch [417/1000], Average Loss: 0.000196, Current_LR:0.0003
Epoch [418/1000], Average Loss: 0.000202, Current_LR:0.0003
Epoch [419/1000], Average Loss: 0.000200, Current_LR:0.0003
Epoch [420/1000], Average Loss: 0.000203, Current_LR:0.0003
Epoch [421/1000], Average Loss: 0.000191, Current_LR:0.0003
